workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
6,carrot,feminine,food,23,new,huge,age,0.87,size,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,TV,masculine,furniture,24,green,new,color,0.64,age,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,fan,feminine,furniture,25,round,old,shape,0.69,age,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,carrot,feminine,food,26,red,soft,color,0.53,texture,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,fan,feminine,furniture,27,long,yellow,size,0.16,color,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
6,TV,masculine,furniture,28,rotten,long,age,0.73,size,correct,gulf,correct,before,Female,1,Female,27,arabic-arabic,Nice,never,advanced,Yes,correct,1,Windows,768,1024,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,33FBRBDW6PVQLLYQKZ85YDXJYBG8C4,6,Approved,Sun Feb 17 07:34:42 PST 2019,Sat Feb 16 14:53:12 PST 2019,Sat Feb 16 14:54:42 PST 2019,Sun Feb 17 07:34:45 PST 2019,,,,,[],1.3153666666666666
7,tomato,feminine,food,3,green,huge,color,0.59,size,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,desk,masculine,furniture,4,green,wooden,color,0.68,material,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,couch,feminine,furniture,5,red,new,color,0.66,age,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,carrot,feminine,food,6,red,soft,color,0.38,texture,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,cheese,masculine,food,7,bad,metal,quality,0.53,material,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,apple,feminine,food,8,good,square,quality,0.47,shape,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,couch,feminine,furniture,9,plastic,old,material,0.46,age,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,banana,feminine,food,10,fresh,green,age,0.62,color,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,desk,masculine,furniture,11,wooden,blue,material,0.61,color,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,desk,masculine,furniture,12,purple,long,color,0.55,size,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,desk,masculine,furniture,13,huge,wooden,size,0.51,material,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,TV,masculine,furniture,14,fresh,soft,age,0.55,texture,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,apple,feminine,food,15,huge,old,size,0.56,age,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,desk,masculine,furniture,16,red,metal,color,0.59,material,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,couch,feminine,furniture,17,good,long,quality,0.28,size,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,chair,masculine,furniture,18,blue,long,color,0.7,size,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,desk,masculine,furniture,19,new,big,age,0.66,size,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,desk,masculine,furniture,20,huge,round,size,0.59,shape,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,desk,masculine,furniture,21,purple,plastic,color,0.65,material,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,chair,masculine,furniture,22,short,new,size,0.65,age,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,couch,feminine,furniture,23,brown,bad,color,0.62,quality,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
7,carrot,feminine,food,24,new,huge,age,0.63,size,correct,levantine,correct,before,العربية,1,Male,26,arabic-arabic,,1,advanced,Yes,incorrect,2,Linux,640,360,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3TDXMTX3CCQUUA12JU7TP2ZN5OHI67,7,Approved,Sun Feb 17 21:29:52 PST 2019,Sun Feb 17 04:41:14 PST 2019,Sun Feb 17 04:49:52 PST 2019,Sun Feb 17 21:30:49 PST 2019,,,,,[],8.43875
